
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|           15 |         4600 |        52.00 |       0.3080 |       82.81% |     0.006400 |
|           15 |         4650 |        52.57 |       0.3412 |       84.38% |     0.006400 |
|           15 |         4700 |        53.13 |       0.3965 |       77.34% |     0.006400 |
|           15 |         4750 |        53.70 |       0.3759 |       83.59% |     0.006400 |
|           15 |         4800 |        54.26 |       0.3676 |       80.47% |     0.006400 |
|           15 |         4850 |        54.83 |       0.3341 |       79.69% |     0.006400 |
|=========================================================================================|
(6/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.58 |       0.6929 |       51.56% |     0.100000 |
|            1 |          100 |         1.14 |       0.6923 |       53.12% |     0.100000 |
|            1 |          150 |         1.71 |       0.6949 |       51.56% |     0.100000 |
|            1 |          200 |         2.28 |       0.6927 |       52.34% |     0.100000 |
|            1 |          250 |         2.85 |       0.6924 |       55.47% |     0.100000 |
|            1 |          300 |         3.42 |       0.6972 |       44.53% |     0.100000 |
|            2 |          350 |         4.01 |       0.6877 |       51.56% |     0.100000 |
|            2 |          400 |         4.60 |       0.5732 |       70.31% |     0.100000 |
|            2 |          450 |         5.17 |       0.4965 |       64.84% |     0.100000 |
|            2 |          500 |         5.74 |       0.5027 |       69.53% |     0.100000 |
|            2 |          550 |         6.31 |       0.5135 |       70.31% |     0.100000 |
|            2 |          600 |         6.88 |       0.4111 |       75.00% |     0.100000 |
|            2 |          650 |         7.46 |       0.4156 |       75.00% |     0.100000 |
|            3 |          700 |         8.04 |       0.3528 |       81.25% |     0.100000 |
|            3 |          750 |         8.62 |       0.4110 |       77.34% |     0.100000 |
|            3 |          800 |         9.20 |       0.4689 |       70.31% |     0.100000 |
|            3 |          850 |         9.77 |       0.4055 |       75.00% |     0.100000 |
|            3 |          900 |        10.35 |       0.3933 |       79.69% |     0.100000 |
|            3 |          950 |        10.94 |       0.3864 |       80.47% |     0.100000 |
|            3 |         1000 |        11.53 |       0.3669 |       80.47% |     0.100000 |
|            4 |         1050 |        12.12 |       0.3867 |       84.38% |     0.100000 |
|            4 |         1100 |        12.69 |       0.3959 |       75.78% |     0.100000 |
|            4 |         1150 |        13.27 |       0.3397 |       82.03% |     0.100000 |
|            4 |         1200 |        13.85 |       0.3600 |       78.12% |     0.100000 |
|            4 |         1250 |        14.43 |       0.4256 |       75.78% |     0.100000 |
|            4 |         1300 |        15.01 |       0.5196 |       71.09% |     0.100000 |
|            5 |         1350 |        15.60 |       0.4691 |       71.88% |     0.040000 |
|            5 |         1400 |        16.18 |       0.3549 |       78.91% |     0.040000 |
|            5 |         1450 |        16.76 |       0.3797 |       80.47% |     0.040000 |
|            5 |         1500 |        17.33 |       0.2881 |       80.47% |     0.040000 |
|            5 |         1550 |        17.90 |       0.3477 |       81.25% |     0.040000 |
|            5 |         1600 |        18.48 |       0.3278 |       80.47% |     0.040000 |
|            5 |         1650 |        19.05 |       0.4024 |       75.78% |     0.040000 |
|            6 |         1700 |        19.65 |       0.3342 |       79.69% |     0.040000 |
|            6 |         1750 |        20.22 |       0.3736 |       81.25% |     0.040000 |
|            6 |         1800 |        20.80 |       0.3743 |       78.12% |     0.040000 |
|            6 |         1850 |        21.38 |       0.3384 |       78.91% |     0.040000 |
|            6 |         1900 |        21.96 |       0.3686 |       75.00% |     0.040000 |
|            6 |         1950 |        22.54 |       0.3263 |       82.03% |     0.040000 |
|            6 |         2000 |        23.12 |       0.3648 |       81.25% |     0.040000 |
|            7 |         2050 |        23.71 |       0.3384 |       82.03% |     0.040000 |
|            7 |         2100 |        24.29 |       0.3514 |       85.94% |     0.040000 |
|            7 |         2150 |        24.86 |       0.3224 |       82.03% |     0.040000 |
|            7 |         2200 |        25.43 |       0.3352 |       79.69% |     0.040000 |
|            7 |         2250 |        26.00 |       0.3593 |       83.59% |     0.040000 |
|            7 |         2300 |        26.58 |       0.3106 |       89.06% |     0.040000 |
|            7 |         2350 |        27.16 |       0.3177 |       84.38% |     0.040000 |
|            8 |         2400 |        27.75 |       0.3542 |       79.69% |     0.040000 |
|            8 |         2450 |        28.33 |       0.3446 |       79.69% |     0.040000 |
|            8 |         2500 |        28.90 |       0.4186 |       76.56% |     0.040000 |
|            8 |         2550 |        29.47 |       0.3658 |       82.81% |     0.040000 |
|            8 |         2600 |        30.05 |       0.3151 |       85.94% |     0.040000 |
|            8 |         2650 |        30.63 |       0.3805 |       71.09% |     0.040000 |
|            9 |         2700 |        31.22 |       0.3054 |       85.16% |     0.016000 |
|            9 |         2750 |        31.79 |       0.3643 |       83.59% |     0.016000 |
|            9 |         2800 |        32.37 |       0.3459 |       86.72% |     0.016000 |
|            9 |         2850 |        32.94 |       0.3705 |       79.69% |     0.016000 |
|            9 |         2900 |        33.52 |       0.3179 |       83.59% |     0.016000 |
|            9 |         2950 |        34.09 |       0.3596 |       79.69% |     0.016000 |
|            9 |         3000 |        34.67 |       0.3226 |       83.59% |     0.016000 |
|           10 |         3050 |        35.26 |       0.3100 |       84.38% |     0.016000 |
|           10 |         3100 |        35.83 |       0.3446 |       80.47% |     0.016000 |
|           10 |         3150 |        36.40 |       0.2777 |       85.16% |     0.016000 |
|           10 |         3200 |        36.98 |       0.3073 |       85.16% |     0.016000 |
|           10 |         3250 |        37.56 |       0.3121 |       78.12% |     0.016000 |
|           10 |         3300 |        38.14 |       0.2907 |       81.25% |     0.016000 |
|           10 |         3350 |        38.72 |       0.3145 |       83.59% |     0.016000 |
|           11 |         3400 |        39.30 |       0.3386 |       81.25% |     0.016000 |
|           11 |         3450 |        39.89 |       0.2927 |       80.47% |     0.016000 |
|           11 |         3500 |        40.47 |       0.2592 |       83.59% |     0.016000 |
|           11 |         3550 |        41.05 |       0.3073 |       85.16% |     0.016000 |
|           11 |         3600 |        41.63 |       0.3643 |       81.25% |     0.016000 |
|           11 |         3650 |        42.20 |       0.3547 |       81.25% |     0.016000 |
|           11 |         3700 |        42.78 |       0.3367 |       77.34% |     0.016000 |
|           12 |         3750 |        43.38 |       0.3036 |       89.06% |     0.016000 |
|           12 |         3800 |        43.95 |       0.3356 |       82.03% |     0.016000 |
|           12 |         3850 |        44.53 |       0.2858 |       85.16% |     0.016000 |
|           12 |         3900 |        45.11 |       0.3231 |       81.25% |     0.016000 |
|           12 |         3950 |        45.69 |       0.3233 |       82.03% |     0.016000 |
|           12 |         4000 |        46.27 |       0.3346 |       86.72% |     0.016000 |
|           13 |         4050 |        46.86 |       0.3145 |       85.16% |     0.006400 |
|           13 |         4100 |        47.43 |       0.2798 |       83.59% |     0.006400 |
|           13 |         4150 |        48.00 |       0.4363 |       82.03% |     0.006400 |
|           13 |         4200 |        48.58 |       0.3658 |       78.12% |     0.006400 |
|           13 |         4250 |        49.16 |       0.3263 |       82.03% |     0.006400 |
|           13 |         4300 |        49.74 |       0.2527 |       87.50% |     0.006400 |
|           13 |         4350 |        50.31 |       0.2329 |       92.19% |     0.006400 |
|           14 |         4400 |        50.90 |       0.3151 |       84.38% |     0.006400 |
|           14 |         4450 |        51.48 |       0.3499 |       78.12% |     0.006400 |
|           14 |         4500 |        52.05 |       0.2846 |       87.50% |     0.006400 |
|           14 |         4550 |        52.63 |       0.3491 |       85.16% |     0.006400 |
|           14 |         4600 |        53.20 |       0.3945 |       79.69% |     0.006400 |
|           14 |         4650 |        53.78 |       0.2958 |       82.81% |     0.006400 |
|           14 |         4700 |        54.36 |       0.3527 |       82.81% |     0.006400 |
|           15 |         4750 |        54.95 |       0.2859 |       88.28% |     0.006400 |
|           15 |         4800 |        55.52 |       0.2998 |       85.94% |     0.006400 |
